voter,player,vote16,vote17,weight
Joe Haakenson,Larry Walker,0,0,-0.0010712130457766757
Joe Henderson,Larry Walker,0,0,0.0052026647659584478
Joe Hoppel,Larry Walker,0,0,0.0058323304271702976
Joe Posnanski,Larry Walker,0,0,-0.0010747853348115051
Joe Rutter,Larry Walker,0,0,0.0020017990630177515
Joel Sherman,Larry Walker,0,0,0.0040968741459804312
John Altavilla,Larry Walker,0,0,0.0087712673793959115
John Black,Larry Walker,0,0,0.003958727194651299
John Delcos,Larry Walker,0,0,0.003194658867824871
John Fay,Larry Walker,1,1,0.0076817795540040984
John Harper,Larry Walker,0,0,0.0014444872976475751
John McGrath,Larry Walker,0,0,0.00042007353313925559
John Nadel,Larry Walker,0,0,0.0031141643724795051
John Perrotto,Larry Walker,1,1,0.0084371179913194424
John Shea,Larry Walker,0,0,0.0053162506736385562
John Tomase,Larry Walker,0,0,0.0021486255457020668
Jon Heyman,Larry Walker,0,0,0.00089885005176164226
Jorge Ebro,Larry Walker,0,0,0.0099166517301458122
Jose de Jesus Ortiz,Larry Walker,0,0,0.0019535927535737148
Josh Dubow,Larry Walker,0,0,0.001764443973736125
Juan Vene,Larry Walker,0,0,0.023354038359050089
Ken Davidoff,Larry Walker,1,1,0.0052252963112866058
Ken Fidlin,Larry Walker,1,1,0.0076488674991703198
Ken Rosenthal,Larry Walker,0,0,0.00042007353313925559
Kevin Cooney,Larry Walker,0,0,0.0015654578838897541
Kevin Kernan,Larry Walker,0,0,0.0047774346487235511
Kirby Arnold,Larry Walker,1,0,0.013757855992080237
La Velle Neal,Larry Walker,0,0,0.0051271018938006197
Larry Stone,Larry Walker,0,0,0.00085641471226795361
Lyle Spencer,Larry Walker,0,1,-6.3476140629660938e-05
Marc Lancaster,Larry Walker,1,0,0.010292421436742472
Marc Topkin,Larry Walker,0,0,0.0027012311184972508
Marcos Breton,Larry Walker,0,0,-0.0010005885600766469
Mark Faller,Larry Walker,0,0,0.00042007353313925559
Mark Gonzales,Larry Walker,0,0,0.0016752291533173268
Mark Hale,Larry Walker,0,0,0.0030126916022341224
Mark Herrmann,Larry Walker,0,0,0.0099166517301458122
Mark Kreidler,Larry Walker,0,0,0.010434111273551205
Mark Newman,Larry Walker,0,0,0.008163019745548665
Mark Purdy,Larry Walker,0,0,0.008150827632951687
Mark Saxon,Larry Walker,0,0,0.0019535927535737148
Mark Zuckerman,Larry Walker,1,1,0.0080197600437362446
Marty Noble,Larry Walker,0,0,0.0095475000394469513
Mel Antonen,Larry Walker,0,0,-0.00027077568751283877
Michael Knisley,Larry Walker,0,0,0.011260291315354278
Michael Silverman,Larry Walker,0,0,-0.0018078222837694931
Mike Bass,Larry Walker,0,0,0.0035727329266363457
Mike Bauman,Larry Walker,0,0,0.0094935269959593727
Mike Berardino,Larry Walker,1,1,-0.00278891419702723
Mike Imrem,Larry Walker,0,0,0.001990198049094759
Mike Lefkow,Larry Walker,0,0,0.0030872736320845654
Mike Nadel,Larry Walker,0,0,0.00063725357395453468
Mike Puma,Larry Walker,0,0,0.0072764085114447059
Mike Shalin,Larry Walker,0,0,0.0011850519430133819
Mike Vaccaro,Larry Walker,0,0,0.001764443973736125
Nick Cafardo,Larry Walker,0,0,0.004226254146579532
Nick Pietruszkiewicz,Larry Walker,0,0,0.0055704016764548392
Pat Caputo,Larry Walker,0,0,0.0029912136481783018
Paul Bodi,Larry Walker,0,0,0.0099166517301458122
Paul Daugherty,Larry Walker,0,0,-5.4190299172609573e-05
Paul Doyle,Larry Walker,0,0,0.001764443973736125
Paul Gutierrez,Larry Walker,0,0,0.0080594256124131916
Paul Sullivan,Larry Walker,0,0,0.0097704758160130929
Pedro Gomez,Larry Walker,0,0,0.0055428232062981362
Pete Caldera,Larry Walker,0,0,0.0049171033672328959
Peter Abraham,Larry Walker,0,0,-0.0010747853348115051
Peter Botte,Larry Walker,0,0,-0.0022232106301395068
Peter Gammons,Larry Walker,0,1,-0.0020956268102850233
Peter Pascarelli,Larry Walker,0,0,0.0020017990630177515
Phil Rogers,Larry Walker,0,1,0.00063725357395453468
Randy Miller,Larry Walker,0,0,0.0030578569671000453
Ray Ratto,Larry Walker,0,1,-0.001765634555464446
Richard Griffin,Larry Walker,1,1,0.020959612084483024
Richard Justice,Larry Walker,0,0,0.0026019468357040979
Rick Gosselin,Larry Walker,0,0,0.042560215592925173
Rick Plumlee,Larry Walker,0,1,0.0056445614372060502
Rob Biertempfel,Larry Walker,0,0,0.0097736314500820251
Rob Maaddi,Larry Walker,0,0,0.0028736536491278772
Rob Parker,Larry Walker,0,0,0.010288860187590157
Rob Rains,Larry Walker,0,0,0.0062926612930179785
Roberto Colon,Larry Walker,0,0,0.005216931461920169
Roch Kubatko,Larry Walker,0,0,0.0042190726323332465
Roger Mooney,Larry Walker,0,0,0.00074375758306340729
Roger Rubin,Larry Walker,0,0,0.0055735573105241158
Ron Chimelis,Larry Walker,0,0,-0.0019064780304464898
Ron Kroichick,Larry Walker,0,0,0.0058059018014554962
Ross Newhan,Larry Walker,0,0,0.0015172515744456758
Sam Carchidi,Larry Walker,0,0,0.0055950872125023554
Scot Gregor,Larry Walker,0,0,0.0035180759583326063
Scott Miller,Larry Walker,0,0,0.00064313218261274874
Scott Priestle,Larry Walker,0,0,0.00042007353313925559
Shi Davidi,Larry Walker,1,1,0.010150271402787047
Stephen Jacobson,Larry Walker,0,0,0.0055704016764548392
Steve Buckley,Larry Walker,0,0,0.00042007353313925559
Steve Henson,Larry Walker,0,0,0.0034950576949278182
Steve Kornacki,Larry Walker,0,0,-0.00083888868735657984
Steve Popper,Larry Walker,0,0,0.0030126916022341224
Steve Simmons,Larry Walker,0,1,0.0015172515744456758
Steven Gietschier,Larry Walker,0,0,0.00014900332174540154
Steven Goldman,Larry Walker,0,0,0.0053162506736385562
Steven Marcus,Larry Walker,0,0,0.0088144630904889634
Susan Slusser,Larry Walker,0,0,0.0015654578838897541
TR Sullivan,Larry Walker,0,0,-0.0018078222837694931
Terence Moore,Larry Walker,0,0,0.007269042168550636
Thom Loverro,Larry Walker,0,0,0.00041438967200412057
Tim Cowlishaw,Larry Walker,0,1,0.00085641471226795361
Tim Kawakami,Larry Walker,0,0,0.001764443973736125
Tim Kurkjian,Larry Walker,0,0,0.001764443973736125
Tom DAngelo,Larry Walker,0,0,0.0045258128634794196
Tom Haudricourt,Larry Walker,0,0,0.00042007353313925559
Tom Keegan,Larry Walker,0,0,-0.00041922436759010256
Tom Singer,Larry Walker,0,0,0.0049266561681064061
Tom Verducci,Larry Walker,0,0,-0.0016263735763227408
Tom Yantz,Larry Walker,0,0,0.0035180759583326063
Tony DeMarco,Larry Walker,0,1,0.006604092032908182
Tony Massarotti,Larry Walker,0,0,0.005028835521038201
Tracy Ringolsby,Larry Walker,0,1,0.0010735947530830106
Troy Renck,Larry Walker,0,1,0.0014444872976475751
Adam Mertz,Lee Smith,0,1,0.0093226707922600145
Adam Rubin,Lee Smith,0,1,0.001764443973736125
Alan Greenwood,Lee Smith,0,0,0.001764443973736125
Andrew Baggarly,Lee Smith,0,0,0.00085641471226795361
Ann Killion,Lee Smith,1,1,0.0097704758160130929
Anonymous,Lee Smith,1,1,0.0077384802311586589
Anthony McCarron,Lee Smith,0,0,0.00042007353313925559
Anthony Rieber,Lee Smith,0,0,0.0059248402723789048
Aurelio Moreno,Lee Smith,0,0,0.0060745193520689205
Barry Bloom,Lee Smith,0,1,0.0030126916022341224
Barry Rozner,Lee Smith,1,1,-0.0050768309897340136
Barry Stanton,Lee Smith,0,0,0.0093101449501657961
Bernie Miklasz,Lee Smith,0,0,-0.0010747853348115051
Bernie Wilson,Lee Smith,1,1,0.0085653226860245377
Bill Ballou,Lee Smith,0,0,-0.00080582108138290353
Bill Madden,Lee Smith,0,0,0.0064874651806506953
Bob Hertzel,Lee Smith,0,0,0.0039718621605543628
Bob Herzog,Lee Smith,0,0,0.0018641516174138304
Bob Hohler,Lee Smith,0,0,0.0035180759583326063
Bob Klapisch,Lee Smith,0,0,4.9180988574885337e-05
Bob Kuenster,Lee Smith,0,0,-0.00150998907328278
Bob Nightengale,Lee Smith,0,0,0.0027012311184972508
Bob Ryan,Lee Smith,0,0,0.0014444872976475751
Bob Sherwin,Lee Smith,0,0,0.0058109123998063006
Brendan Roberts,Lee Smith,0,0,-0.0049770788225643112
Brian Costello,Lee Smith,0,0,0.0058371642627870583
Brian Heyman,Lee Smith,0,0,0.0082970035470842536
Bruce Jenkins,Lee Smith,0,0,0.0034428016032271051
Bruce Miles,Lee Smith,1,1,0.0051271018938006197
C Trent Rosecrans,Lee Smith,0,0,0.0029526349182808645
Carl Steward,Lee Smith,0,1,0.0010735947530830106
Carlos Frias,Lee Smith,0,0,0.0026100466968649759
Carrie Muskat,Lee Smith,0,0,0.0060676861713930483
Carter Gaddis,Lee Smith,1,1,0.0046870579510352043
Chaz Scoggins,Lee Smith,0,0,-0.00015656493656177788
Chris Assenheimer,Lee Smith,1,0,0.020071856212748752
Chris Bahr,Lee Smith,1,1,0.0049099218529853406
Chris DeLuca,Lee Smith,0,0,0.0111963939653082
Chris Elsberry,Lee Smith,1,1,0.035713830748231201
Chris Haft,Lee Smith,1,1,0.0094453206865147774
Claire Smith,Lee Smith,1,1,0.010072325183606625
Dan Gelston,Lee Smith,0,0,0.0020017990630177515
Dan Graziano,Lee Smith,0,0,0.0017091390229529112
Dan McGrath,Lee Smith,0,0,0.0045929339095836519
Dan Shaughnessy,Lee Smith,0,0,0.0051810749372888671
Danny Knobler,Lee Smith,0,0,-0.002211891203951856
Dave Albee,Lee Smith,0,0,0.0037072247381709452
Dave Krieger,Lee Smith,0,0,0.0053977107760045037
David Ammenheuser,Lee Smith,0,0,0.0061092792472235728
David Barron,Lee Smith,0,0,-0.0018078222837694931
David Borges,Lee Smith,0,0,0.0019171788089248582
David Lariviere,Lee Smith,1,1,0.005039475274053731
David Lennon,Lee Smith,0,0,0.001764443973736125
Dejan Kovacevic,Lee Smith,0,0,0.0056854639101917718
Dennis Maffezzoli,Lee Smith,0,1,0.001764443973736125
Dennis Manoloff,Lee Smith,0,0,0.0015654578838897541
Derrick Goold,Lee Smith,0,0,0.0072125263200431755
Dom Amore,Lee Smith,0,0,0.00042007353313925559
Don Burke,Lee Smith,0,0,0.0010540889619626761
Drew Olson,Lee Smith,0,0,0.0010735947530830106
Ed Hilt,Lee Smith,1,1,2.540232902996281e-05
Eduardo Almada,Lee Smith,0,1,0.005043272406884701
Eric Nunez,Lee Smith,0,0,4.9180988574885337e-05
Evan Grant,Lee Smith,0,0,0.0065216770993900544
Frank Clines,Lee Smith,1,1,0.015419114117169896
Fred Mitchell,Lee Smith,1,1,0.0074041060302862515
Gabe Lacques,Lee Smith,0,0,0.0051936007793840977
Garry Brown,Lee Smith,0,0,0.00099039851380372241
Garry D Howard,Lee Smith,0,1,0.002248178104578722
Gene Myers,Lee Smith,1,1,0.0027839141012950684
Geoff Baker,Lee Smith,0,0,0.001487683008741616
George A King III,Lee Smith,0,0,0.010403426937576548
George Willis,Lee Smith,0,0,-0.041082093786020173
Gil LeBreton,Lee Smith,0,0,0.0019535927535737148
Greg Cote,Lee Smith,0,0,0.014981087254224968
Gregg Patton,Lee Smith,0,0,0.00042007353313925559
Gregg Wong,Lee Smith,1,1,0.0072149572504477044
Guy Curtright,Lee Smith,1,1,0.0041026881292922724
Hal Bodley,Lee Smith,0,0,0.0067730265793771458
Hal McCoy,Lee Smith,1,1,-0.011166463226913495
Henry Schulman,Lee Smith,1,1,0.0045390293084210534
Howard Bryant,Lee Smith,0,0,0.004726986153444376
Ian OConnor,Lee Smith,0,1,0.001764443973736125
Jack Curry,Lee Smith,0,0,0.00042007353313925559
Jack Magruder,Lee Smith,0,0,0.012009384248824228
Jack McCaffery,Lee Smith,0,1,0.002112940822375738
Jay Dunn,Lee Smith,1,1,0.019769023211395963
Jay Greenberg,Lee Smith,1,1,0.0069420725226410221
Jayson Stark,Lee Smith,0,0,0.001764443973736125
Jeff Fletcher,Lee Smith,0,0,0.0020374837863442606
Jeff Horrigan,Lee Smith,0,0,0.0061249607233881398
Jeff Jacobs,Lee Smith,0,0,0.00042007353313925559
Jeff Passan,Lee Smith,0,0,0.001764443973736125
Jeff Schultz,Lee Smith,0,1,0.0024066014772186149
Jeffrey Flanagan,Lee Smith,1,1,0.0045242726604272478
Jerry Crasnick,Lee Smith,0,0,0.00042007353313925559
Jerry Green,Lee Smith,0,0,0.0094465677309505721
Jim Alexander,Lee Smith,1,1,-0.0058813498051039446
Jim Caple,Lee Smith,0,0,0.0028885653819223996
Jim Hawkins,Lee Smith,0,0,0.0020830725120957838
Jim Henneman,Lee Smith,0,0,-0.00027077568751283877
Jim Ingraham,Lee Smith,0,0,-0.00069862067429024024
Jim Street,Lee Smith,1,1,0.018161561894448886
Joe Christensen,Lee Smith,0,0,-0.0018078222837694931
Joe Haakenson,Lee Smith,0,1,-0.0010712130457766757
Joe Henderson,Lee Smith,0,0,0.0052026647659584478
Joe Hoppel,Lee Smith,0,0,0.0058323304271702976
Joe Posnanski,Lee Smith,0,0,-0.0010747853348115051
Joe Rutter,Lee Smith,0,0,0.0020017990630177515
Joel Sherman,Lee Smith,0,0,0.0040968741459804312
John Altavilla,Lee Smith,0,1,0.0087712673793959115
John Black,Lee Smith,1,1,0.003958727194651299
John Delcos,Lee Smith,1,1,0.003194658867824871
John Fay,Lee Smith,0,0,0.0076817795540040984
John Harper,Lee Smith,0,0,0.0014444872976475751
John McGrath,Lee Smith,0,0,0.00042007353313925559
John Nadel,Lee Smith,0,1,0.0031141643724795051
John Perrotto,Lee Smith,0,0,0.0084371179913194424
John Shea,Lee Smith,1,1,0.0053162506736385562
John Tomase,Lee Smith,0,0,0.0021486255457020668
Jon Heyman,Lee Smith,0,0,0.00089885005176164226
Jorge Ebro,Lee Smith,0,0,0.0099166517301458122
Jose de Jesus Ortiz,Lee Smith,0,1,0.0019535927535737148
Josh Dubow,Lee Smith,0,0,0.001764443973736125
Juan Vene,Lee Smith,1,1,0.023354038359050089
Ken Davidoff,Lee Smith,0,0,0.0052252963112866058
Ken Fidlin,Lee Smith,0,0,0.0076488674991703198
Ken Rosenthal,Lee Smith,0,0,0.00042007353313925559
Kevin Cooney,Lee Smith,0,1,0.0015654578838897541
Kevin Kernan,Lee Smith,0,0,0.0047774346487235511
Kirby Arnold,Lee Smith,1,1,0.013757855992080237
La Velle Neal,Lee Smith,1,1,0.0051271018938006197
Larry Stone,Lee Smith,0,0,0.00085641471226795361
Lyle Spencer,Lee Smith,0,0,-6.3476140629660938e-05
Marc Lancaster,Lee Smith,0,0,0.010292421436742472
Marc Topkin,Lee Smith,0,1,0.0027012311184972508
Marcos Breton,Lee Smith,0,0,-0.0010005885600766469
Mark Faller,Lee Smith,0,0,0.00042007353313925559
Mark Gonzales,Lee Smith,0,0,0.0016752291533173268
Mark Hale,Lee Smith,0,0,0.0030126916022341224
Mark Herrmann,Lee Smith,0,0,0.0099166517301458122
Mark Kreidler,Lee Smith,0,0,0.010434111273551205
Mark Newman,Lee Smith,0,0,0.008163019745548665
Mark Purdy,Lee Smith,1,1,0.008150827632951687
Mark Saxon,Lee Smith,0,0,0.0019535927535737148
Mark Zuckerman,Lee Smith,0,0,0.0080197600437362446
Marty Noble,Lee Smith,0,0,0.0095475000394469513
Mel Antonen,Lee Smith,0,1,-0.00027077568751283877
Michael Knisley,Lee Smith,1,1,0.011260291315354278
Michael Silverman,Lee Smith,0,0,-0.0018078222837694931
Mike Bass,Lee Smith,0,0,0.0035727329266363457
Mike Bauman,Lee Smith,1,1,0.0094935269959593727
Mike Berardino,Lee Smith,0,0,-0.00278891419702723
Mike Imrem,Lee Smith,0,0,0.001990198049094759
Mike Lefkow,Lee Smith,1,1,0.0030872736320845654
Mike Nadel,Lee Smith,0,0,0.00063725357395453468
Mike Puma,Lee Smith,0,0,0.0072764085114447059
Mike Shalin,Lee Smith,0,1,0.0011850519430133819
Mike Vaccaro,Lee Smith,0,0,0.001764443973736125
Nick Cafardo,Lee Smith,0,0,0.004226254146579532
Nick Pietruszkiewicz,Lee Smith,0,0,0.0055704016764548392
Pat Caputo,Lee Smith,1,0,0.0029912136481783018
Paul Bodi,Lee Smith,0,0,0.0099166517301458122
Paul Daugherty,Lee Smith,0,0,-5.4190299172609573e-05
Paul Doyle,Lee Smith,0,0,0.001764443973736125
Paul Gutierrez,Lee Smith,1,1,0.0080594256124131916
Paul Sullivan,Lee Smith,1,1,0.0097704758160130929
Pedro Gomez,Lee Smith,1,1,0.0055428232062981362
Pete Caldera,Lee Smith,0,0,0.0049171033672328959
Peter Abraham,Lee Smith,0,0,-0.0010747853348115051
Peter Botte,Lee Smith,0,0,-0.0022232106301395068
Peter Gammons,Lee Smith,0,0,-0.0020956268102850233
Peter Pascarelli,Lee Smith,0,0,0.0020017990630177515
Phil Rogers,Lee Smith,0,0,0.00063725357395453468
Randy Miller,Lee Smith,0,0,0.0030578569671000453
Ray Ratto,Lee Smith,0,0,-0.001765634555464446
Richard Griffin,Lee Smith,0,0,0.020959612084483024
Richard Justice,Lee Smith,0,0,0.0026019468357040979
Rick Gosselin,Lee Smith,0,1,0.042560215592925173
Rick Plumlee,Lee Smith,1,0,0.0056445614372060502
Rob Biertempfel,Lee Smith,1,1,0.0097736314500820251
Rob Maaddi,Lee Smith,0,0,0.0028736536491278772
Rob Parker,Lee Smith,1,1,0.010288860187590157
Rob Rains,Lee Smith,1,1,0.0062926612930179785
Roberto Colon,Lee Smith,0,0,0.005216931461920169
Roch Kubatko,Lee Smith,1,1,0.0042190726323332465
Roger Mooney,Lee Smith,0,0,0.00074375758306340729
Roger Rubin,Lee Smith,0,0,0.0055735573105241158
Ron Chimelis,Lee Smith,0,0,-0.0019064780304464898
Ron Kroichick,Lee Smith,0,0,0.0058059018014554962
Ross Newhan,Lee Smith,0,0,0.0015172515744456758
Sam Carchidi,Lee Smith,1,1,0.0055950872125023554
Scot Gregor,Lee Smith,0,0,0.0035180759583326063
Scott Miller,Lee Smith,0,0,0.00064313218261274874
Scott Priestle,Lee Smith,0,0,0.00042007353313925559
Shi Davidi,Lee Smith,0,0,0.010150271402787047
Stephen Jacobson,Lee Smith,0,0,0.0055704016764548392
Steve Buckley,Lee Smith,0,0,0.00042007353313925559
Steve Henson,Lee Smith,0,0,0.0034950576949278182
Steve Kornacki,Lee Smith,0,0,-0.00083888868735657984
Steve Popper,Lee Smith,0,0,0.0030126916022341224
Steve Simmons,Lee Smith,0,1,0.0015172515744456758
Steven Gietschier,Lee Smith,0,0,0.00014900332174540154
Steven Goldman,Lee Smith,1,1,0.0053162506736385562
Steven Marcus,Lee Smith,0,0,0.0088144630904889634
Susan Slusser,Lee Smith,0,0,0.0015654578838897541
TR Sullivan,Lee Smith,0,0,-0.0018078222837694931
Terence Moore,Lee Smith,1,1,0.007269042168550636
Thom Loverro,Lee Smith,0,0,0.00041438967200412057
Tim Cowlishaw,Lee Smith,0,0,0.00085641471226795361
Tim Kawakami,Lee Smith,0,0,0.001764443973736125
Tim Kurkjian,Lee Smith,0,0,0.001764443973736125
Tom DAngelo,Lee Smith,0,0,0.0045258128634794196
Tom Haudricourt,Lee Smith,0,0,0.00042007353313925559
Tom Keegan,Lee Smith,0,0,-0.00041922436759010256
Tom Singer,Lee Smith,1,1,0.0049266561681064061
Tom Verducci,Lee Smith,0,0,-0.0016263735763227408
Tom Yantz,Lee Smith,0,0,0.0035180759583326063
Tony DeMarco,Lee Smith,1,1,0.006604092032908182
Tony Massarotti,Lee Smith,0,0,0.005028835521038201
Tracy Ringolsby,Lee Smith,0,1,0.0010735947530830106
Troy Renck,Lee Smith,0,0,0.0014444872976475751
Adam Mertz,Mark McGwire,0,0,0.0093226707922600145
Adam Rubin,Mark McGwire,0,0,0.001764443973736125
Alan Greenwood,Mark McGwire,0,0,0.001764443973736125
Andrew Baggarly,Mark McGwire,0,0,0.00085641471226795361
Ann Killion,Mark McGwire,0,0,0.0097704758160130929
Anonymous,Mark McGwire,0,1,0.0077384802311586589
Anthony McCarron,Mark McGwire,0,0,0.00042007353313925559
Anthony Rieber,Mark McGwire,0,0,0.0059248402723789048
Aurelio Moreno,Mark McGwire,1,1,0.0060745193520689205
Barry Bloom,Mark McGwire,0,0,0.0030126916022341224
Barry Rozner,Mark McGwire,0,0,-0.0050768309897340136
Barry Stanton,Mark McGwire,0,0,0.0093101449501657961
Bernie Miklasz,Mark McGwire,0,0,-0.0010747853348115051
Bernie Wilson,Mark McGwire,0,0,0.0085653226860245377
Bill Ballou,Mark McGwire,1,1,-0.00080582108138290353
Bill Madden,Mark McGwire,0,0,0.0064874651806506953
Bob Hertzel,Mark McGwire,0,0,0.0039718621605543628
Bob Herzog,Mark McGwire,0,0,0.0018641516174138304
Bob Hohler,Mark McGwire,0,0,0.0035180759583326063
Bob Klapisch,Mark McGwire,0,0,4.9180988574885337e-05
Bob Kuenster,Mark McGwire,0,0,-0.00150998907328278
Bob Nightengale,Mark McGwire,0,0,0.0027012311184972508
Bob Ryan,Mark McGwire,0,0,0.0014444872976475751
Bob Sherwin,Mark McGwire,0,0,0.0058109123998063006
Brendan Roberts,Mark McGwire,1,1,-0.0049770788225643112
Brian Costello,Mark McGwire,1,1,0.0058371642627870583
Brian Heyman,Mark McGwire,0,0,0.0082970035470842536
Bruce Jenkins,Mark McGwire,1,1,0.0034428016032271051
Bruce Miles,Mark McGwire,0,0,0.0051271018938006197
C Trent Rosecrans,Mark McGwire,0,0,0.0029526349182808645
Carl Steward,Mark McGwire,0,0,0.0010735947530830106
Carlos Frias,Mark McGwire,0,1,0.0026100466968649759
Carrie Muskat,Mark McGwire,0,0,0.0060676861713930483
Carter Gaddis,Mark McGwire,0,0,0.0046870579510352043
Chaz Scoggins,Mark McGwire,1,1,-0.00015656493656177788
Chris Assenheimer,Mark McGwire,0,0,0.020071856212748752
Chris Bahr,Mark McGwire,0,0,0.0049099218529853406
Chris DeLuca,Mark McGwire,0,0,0.0111963939653082
Chris Elsberry,Mark McGwire,1,0,0.035713830748231201
Chris Haft,Mark McGwire,0,0,0.0094453206865147774
Claire Smith,Mark McGwire,0,0,0.010072325183606625
Dan Gelston,Mark McGwire,0,0,0.0020017990630177515
Dan Graziano,Mark McGwire,0,0,0.0017091390229529112
Dan McGrath,Mark McGwire,0,0,0.0045929339095836519
Dan Shaughnessy,Mark McGwire,0,0,0.0051810749372888671
Danny Knobler,Mark McGwire,1,1,-0.002211891203951856
Dave Albee,Mark McGwire,0,0,0.0037072247381709452
Dave Krieger,Mark McGwire,0,0,0.0053977107760045037
David Ammenheuser,Mark McGwire,0,0,0.0061092792472235728
David Barron,Mark McGwire,0,0,-0.0018078222837694931
David Borges,Mark McGwire,1,1,0.0019171788089248582
David Lariviere,Mark McGwire,0,0,0.005039475274053731
David Lennon,Mark McGwire,0,0,0.001764443973736125
Dejan Kovacevic,Mark McGwire,0,0,0.0056854639101917718
Dennis Maffezzoli,Mark McGwire,0,0,0.001764443973736125
Dennis Manoloff,Mark McGwire,0,0,0.0015654578838897541
Derrick Goold,Mark McGwire,0,0,0.0072125263200431755
Dom Amore,Mark McGwire,0,0,0.00042007353313925559
Don Burke,Mark McGwire,0,0,0.0010540889619626761
Drew Olson,Mark McGwire,0,1,0.0010735947530830106
Ed Hilt,Mark McGwire,1,0,2.540232902996281e-05
Eduardo Almada,Mark McGwire,0,0,0.005043272406884701
Eric Nunez,Mark McGwire,0,0,4.9180988574885337e-05
Evan Grant,Mark McGwire,0,0,0.0065216770993900544
Frank Clines,Mark McGwire,0,1,0.015419114117169896
Fred Mitchell,Mark McGwire,0,0,0.0074041060302862515
Gabe Lacques,Mark McGwire,0,0,0.0051936007793840977
Garry Brown,Mark McGwire,0,0,0.00099039851380372241
Garry D Howard,Mark McGwire,1,0,0.002248178104578722
Gene Myers,Mark McGwire,0,0,0.0027839141012950684
Geoff Baker,Mark McGwire,0,0,0.001487683008741616
George A King III,Mark McGwire,0,1,0.010403426937576548
George Willis,Mark McGwire,0,0,-0.041082093786020173
Gil LeBreton,Mark McGwire,0,0,0.0019535927535737148
Greg Cote,Mark McGwire,0,0,0.014981087254224968
Gregg Patton,Mark McGwire,0,0,0.00042007353313925559
Gregg Wong,Mark McGwire,0,0,0.0072149572504477044
Guy Curtright,Mark McGwire,0,0,0.0041026881292922724
Hal Bodley,Mark McGwire,0,0,0.0067730265793771458
Hal McCoy,Mark McGwire,0,0,-0.011166463226913495
Henry Schulman,Mark McGwire,0,0,0.0045390293084210534
Howard Bryant,Mark McGwire,0,0,0.004726986153444376
Ian OConnor,Mark McGwire,0,0,0.001764443973736125
Jack Curry,Mark McGwire,0,0,0.00042007353313925559
Jack Magruder,Mark McGwire,0,0,0.012009384248824228
Jack McCaffery,Mark McGwire,1,1,0.002112940822375738
Jay Dunn,Mark McGwire,0,0,0.019769023211395963
Jay Greenberg,Mark McGwire,0,0,0.0069420725226410221
Jayson Stark,Mark McGwire,0,0,0.001764443973736125
Jeff Fletcher,Mark McGwire,0,0,0.0020374837863442606
Jeff Horrigan,Mark McGwire,0,1,0.0061249607233881398
Jeff Jacobs,Mark McGwire,0,0,0.00042007353313925559
Jeff Passan,Mark McGwire,0,0,0.001764443973736125
Jeff Schultz,Mark McGwire,0,0,0.0024066014772186149
Jeffrey Flanagan,Mark McGwire,1,1,0.0045242726604272478
Jerry Crasnick,Mark McGwire,0,0,0.00042007353313925559
Jerry Green,Mark McGwire,1,1,0.0094465677309505721
Jim Alexander,Mark McGwire,0,0,-0.0058813498051039446
Jim Caple,Mark McGwire,0,0,0.0028885653819223996
Jim Hawkins,Mark McGwire,0,0,0.0020830725120957838
Jim Henneman,Mark McGwire,0,0,-0.00027077568751283877
Jim Ingraham,Mark McGwire,0,0,-0.00069862067429024024
Jim Street,Mark McGwire,0,0,0.018161561894448886
Joe Christensen,Mark McGwire,0,0,-0.0018078222837694931
Joe Haakenson,Mark McGwire,0,0,-0.0010712130457766757
Joe Henderson,Mark McGwire,0,0,0.0052026647659584478
Joe Hoppel,Mark McGwire,0,0,0.0058323304271702976
Joe Posnanski,Mark McGwire,0,0,-0.0010747853348115051
Joe Rutter,Mark McGwire,0,0,0.0020017990630177515
Joel Sherman,Mark McGwire,0,0,0.0040968741459804312
John Altavilla,Mark McGwire,0,0,0.0087712673793959115
John Black,Mark McGwire,1,1,0.003958727194651299
John Delcos,Mark McGwire,0,0,0.003194658867824871
John Fay,Mark McGwire,0,0,0.0076817795540040984
John Harper,Mark McGwire,0,0,0.0014444872976475751
John McGrath,Mark McGwire,0,0,0.00042007353313925559
John Nadel,Mark McGwire,1,1,0.0031141643724795051
John Perrotto,Mark McGwire,0,0,0.0084371179913194424
John Shea,Mark McGwire,0,0,0.0053162506736385562
John Tomase,Mark McGwire,1,1,0.0021486255457020668
Jon Heyman,Mark McGwire,0,0,0.00089885005176164226
Jorge Ebro,Mark McGwire,0,0,0.0099166517301458122
Jose de Jesus Ortiz,Mark McGwire,0,0,0.0019535927535737148
Josh Dubow,Mark McGwire,0,0,0.001764443973736125
Juan Vene,Mark McGwire,0,0,0.023354038359050089
Ken Davidoff,Mark McGwire,0,0,0.0052252963112866058
Ken Fidlin,Mark McGwire,0,0,0.0076488674991703198
Ken Rosenthal,Mark McGwire,0,0,0.00042007353313925559
Kevin Cooney,Mark McGwire,0,0,0.0015654578838897541
Kevin Kernan,Mark McGwire,0,0,0.0047774346487235511
Kirby Arnold,Mark McGwire,0,0,0.013757855992080237
La Velle Neal,Mark McGwire,0,0,0.0051271018938006197
Larry Stone,Mark McGwire,0,0,0.00085641471226795361
Lyle Spencer,Mark McGwire,0,0,-6.3476140629660938e-05
Marc Lancaster,Mark McGwire,0,0,0.010292421436742472
