voter,player,vote16,vote17,weight
Jack McCaffery,Larry Walker,0,0,0.008771597156268884
Jay Dunn,Larry Walker,0,0,0.013162869984013805
Jay Greenberg,Larry Walker,0,0,0.0073032549869603757
Jeff Fletcher,Larry Walker,0,0,0.0032768980412697457
Jeff Jacobs,Larry Walker,0,0,0.0038699275798643306
Jeff Passan,Larry Walker,0,0,0.0030772559798198113
Jeff Peek,Larry Walker,0,0,0.0052676382147090793
Jeff Schultz,Larry Walker,0,0,0.016006821339567798
Jeff Vorva,Larry Walker,1,1,0.010275066631464165
Jeffrey Flanagan,Larry Walker,0,0,0.0046450008541141291
Jerry Crasnick,Larry Walker,0,0,0.0028071576179095246
Jim Molony,Larry Walker,0,0,0.010097861310031073
Jim Street,Larry Walker,0,0,0.0082000602705176433
Joe Henderson,Larry Walker,0,0,0.0051024573684952312
John Canzano,Larry Walker,0,0,0.0052045752911967095
John Delcos,Larry Walker,0,0,0.0081928053496190083
John Fay,Larry Walker,1,1,0.0036619441841891443
John Harper,Larry Walker,0,0,0.0040740188214901637
John Tomase,Larry Walker,0,0,0.0020608069089945659
Jon Heyman,Larry Walker,0,0,-0.0034240896829096203
Jon Morosi,Larry Walker,1,0,0.0033513433600844472
Jorge Ebro,Larry Walker,0,0,0.0088342959134128356
Jose de Jesus Ortiz,Larry Walker,0,0,0.011159041114176796
Josh Dubow,Larry Walker,0,0,0.0019103523343522453
Juan Vene,Larry Walker,0,0,0.015778089751383936
Karen Guregian,Larry Walker,0,0,0.0054423635429859544
Ken Rosenthal,Larry Walker,0,0,0.0028071576179095246
Kevin Cooney,Larry Walker,0,0,0.010627642650261193
Kevin Kernan,Larry Walker,0,0,0.0090726503798960727
Kirby Arnold,Larry Walker,0,1,0.0052676382147090793
Larry Brooks,Larry Walker,0,1,0.0031359664017261068
Larry Stone,Larry Walker,0,0,0.0019103523343522453
Marc Lancaster,Larry Walker,0,1,0.0034057723827949685
Marc Topkin,Larry Walker,0,0,0.0085471348999959958
Marcos Breton,Larry Walker,0,0,0.0019103523343522453
Mark Faller,Larry Walker,0,0,0.0038699275798643306
Mark Hale,Larry Walker,0,1,0.0041523112206729761
Mark Herrmann,Larry Walker,0,0,0.013213475471070118
Mark Kreidler,Larry Walker,0,0,0.011142458128491604
Mark Newman,Larry Walker,0,0,0.012150705509130475
Mark Saxon,Larry Walker,0,0,0.0066966257943634911
Mel Antonen,Larry Walker,0,0,0.0070259017041512445
Michael Silverman,Larry Walker,0,1,0.0021394198259628082
Mike Bass,Larry Walker,0,0,0.006010515126482957
Mike Berardino,Larry Walker,1,1,0.0039320425460867012
Mike Lefkow,Larry Walker,0,0,0.0083234039208205136
Mike Nadel,Larry Walker,0,0,0.0046572760377052149
Mike Peticca,Larry Walker,1,1,0.0077948147520589288
Mike Puma,Larry Walker,0,0,0.012420803871026077
Mike Shalin,Larry Walker,0,1,0.007407388670474112
Mike Vaccaro,Larry Walker,0,0,0.0028071576179095246
Murray Chass,Larry Walker,0,0,0.013425447885110886
Nick Cafardo,Larry Walker,0,0,0.0035242710256384005
Nick Pietruszkiewicz,Larry Walker,0,0,0.0099339391386867818
Pat Caputo,Larry Walker,0,1,0.0028894305082107744
Paul Daugherty,Larry Walker,0,0,0.005055886108350666
Paul Doyle,Larry Walker,0,1,0.0019103523343522453
Paul Sullivan,Larry Walker,0,0,0.014247269132613182
Paul White,Larry Walker,1,1,0.0077231954449210188
Peter Abraham,Larry Walker,0,0,0.0049750570193195136
Peter Barzilai,Larry Walker,0,1,0.0019103523343522453
Peter Botte,Larry Walker,0,0,0.0073319936788300054
Peter Gammons,Larry Walker,1,0,0.0052307957209072123
Phil Rogers,Larry Walker,1,1,0.0049285891218627115
Randy Miller,Larry Walker,0,0,0.012030850127732319
Richard Griffin,Larry Walker,1,1,0.0075278498922488396
Richard Justice,Larry Walker,0,0,0.0043307266119983201
Rick Gosselin,Larry Walker,0,0,0.0066999953396394184
Rick Morrissey,Larry Walker,0,1,0.011988445877746756
Rick Plumlee,Larry Walker,1,1,0.0041359175218197639
Rob Maaddi,Larry Walker,0,0,0.00067355021542794878
Rob Rains,Larry Walker,0,0,0.0096561171609152469
Roberto Colon,Larry Walker,0,0,-1.3940620357342924e-05
Roch Kubatko,Larry Walker,0,0,0.0070259017041512445
Roger Mooney,Larry Walker,0,0,0.0049746239195131905
Roger Rubin,Larry Walker,0,0,0.0073782390230163796
Scot Gregor,Larry Walker,0,0,0.0068214045187045816
Scott Bordow,Larry Walker,0,0,0.0024329255724988711
Scott Lauber,Larry Walker,0,0,0.0049750570193195136
Scott Miller,Larry Walker,0,0,0.0099065837613111617
Scott Priestle,Larry Walker,0,0,0.0021394198259628082
Shi Davidi,Larry Walker,1,1,0.0085846672835179667
Steve Buckley,Larry Walker,0,0,0.0043995716230208013
Steve Politi,Larry Walker,0,0,0.0059597621969340025
Steve Popper,Larry Walker,0,0,0.0049750570193195136
Steve Simmons,Larry Walker,1,1,0.0071984701202789268
Steve Wine,Larry Walker,0,0,0.0064014401836002127
Steven Gietschier,Larry Walker,0,0,0.0077687786159226649
Steven Marcus,Larry Walker,0,0,0.013155349523215358
TR Sullivan,Larry Walker,0,0,0.0019750433230060313
Terence Moore,Larry Walker,0,0,0.01237383245493132
Thom Loverro,Larry Walker,0,1,0.0057445701420282816
Tim Cowlishaw,Larry Walker,1,1,0.0043062745915111514
Tim Kawakami,Larry Walker,0,0,0.0026368005482182619
Tom DAngelo,Larry Walker,0,0,0.0034294721482616328
Tom Dienhart,Larry Walker,0,0,0.0057416115523401404
Tom Keegan,Larry Walker,0,0,0.0055411076908751669
Tom Verducci,Larry Walker,0,0,0.0053683228161334473
Tony Massarotti,Larry Walker,0,0,0.011636229709305026
Tracy Ringolsby,Larry Walker,1,1,0.0089255605271075164
Troy Renck,Larry Walker,1,1,0.0036619441841891443
Adam Rubin,Lee Smith,1,1,0.0072370316007828494
Alan Greenwood,Lee Smith,0,0,0.004672417320469544
Andrew Call,Lee Smith,0,0,0.0035998292179530065
Anonymous,Lee Smith,1,0,0.0096000697991137935
Arnie Stapleton,Lee Smith,1,1,0.0052676382147090793
Art Davidson,Lee Smith,0,0,0.0088342959134128356
Art Martone,Lee Smith,0,0,0.0037143251788645882
Aurelio Moreno,Lee Smith,0,0,0.0030967313927444799
Barry Bloom,Lee Smith,1,1,0.0059310235050626979
Barry Rozner,Lee Smith,1,1,-0.0046444856660338785
Bernie Lincicome,Lee Smith,0,0,0.0030182227276559911
Bernie Wilson,Lee Smith,1,1,0.0053323292033630142
Bill Ballou,Lee Smith,0,0,0.0073738865214243565
Bob Herzog,Lee Smith,0,0,0.0051644689720433817
Bob Hohler,Lee Smith,0,0,0.0048664741556267979
Bob Klapisch,Lee Smith,0,0,0.0028071576179095246
Bob Nightengale,Lee Smith,0,0,0.0013567584640160773
Bob Padecky,Lee Smith,0,0,0.0082771591958065941
Bob Ryan,Lee Smith,0,0,0.0031008184482013276
Brendan Roberts,Lee Smith,0,0,0.0028658680398311576
Brian Costello,Lee Smith,0,0,0.00067355021542794878
Bruce Jenkins,Lee Smith,0,0,0.0064762039119606752
Bruce Miles,Lee Smith,1,1,0.0052676382147090793
C Trent Rosecrans,Lee Smith,0,0,0.0041359175218197639
Carl Steward,Lee Smith,1,1,0.0072370316007828494
Carlos Frias,Lee Smith,0,0,0.0018102882119036164
Chris Assenheimer,Lee Smith,0,0,0.01294337710917298
Chris Bahr,Lee Smith,1,0,0.0052676382147090793
Chris DeLuca,Lee Smith,0,0,0.0068572055615057316
Claire Smith,Lee Smith,1,1,0.013741333674985898
Dan Gelston,Lee Smith,0,0,0.0055692226040269079
Dan Shaughnessy,Lee Smith,0,0,0.0097861425303146423
Danny Knobler,Lee Smith,0,0,0.0075735640004615289
Dave Albee,Lee Smith,0,0,0.0072191990325109487
Dave Campbell,Lee Smith,1,1,0.0091729335114771222
Dave Krieger,Lee Smith,0,0,0.0012419234695226118
Dave Perkins,Lee Smith,0,0,0.0063609462467930505
Dave Reynolds,Lee Smith,0,0,0.0058252571083359517
David Ammenheuser,Lee Smith,0,1,0.0028071576179095246
David Borges,Lee Smith,0,0,0.0077428488496346873
David Lariviere,Lee Smith,1,1,0.008512124243541544
David Lennon,Lee Smith,0,0,0.0028071576179095246
David Maril,Lee Smith,0,0,0.0064368407539145637
Dejan Kovacevic,Lee Smith,0,0,0.0055540813212626022
Derrick Goold,Lee Smith,0,1,0.0048897480736266232
Don Burke,Lee Smith,0,0,0.0062226524567335776
Doug Padilla,Lee Smith,0,0,0.0028071576179095246
Drew Olson,Lee Smith,0,0,0.0034644828047165738
Earl Bloom,Lee Smith,1,1,-0.0058570430125891278
Ed Hilt,Lee Smith,1,1,0.0099583237599729785
Evan Grant,Lee Smith,0,0,0.0036619441841891443
Filip Bondy,Lee Smith,1,1,0.004833663416561983
Gabe Lacques,Lee Smith,0,0,0.0034007288083196334
Garry Brown,Lee Smith,0,0,0.0053653476283077404
Garry D Howard,Lee Smith,1,1,0.0057138161696883598
Gene Myers,Lee Smith,1,1,0.0067783638035730162
George Willis,Lee Smith,0,1,0.0086847324118361994
Gil LeBreton,Lee Smith,0,0,0.0058393209659383227
Gordon Wittenmyer,Lee Smith,0,0,0.0090369689389063444
Greg Cote,Lee Smith,0,0,0.0048919949221864758
Ian OConnor,Lee Smith,1,1,0.0066384168358974193
Jack Curry,Lee Smith,0,0,0.0043298370598917656
Jack Magruder,Lee Smith,0,0,0.0060908478848828622
Jack McCaffery,Lee Smith,1,1,0.008771597156268884
Jay Dunn,Lee Smith,1,1,0.013162869984013805
Jay Greenberg,Lee Smith,1,1,0.0073032549869603757
Jeff Fletcher,Lee Smith,0,0,0.0032768980412697457
Jeff Jacobs,Lee Smith,0,0,0.0038699275798643306
Jeff Passan,Lee Smith,0,0,0.0030772559798198113
Jeff Peek,Lee Smith,1,1,0.0052676382147090793
Jeff Schultz,Lee Smith,1,1,0.016006821339567798
Jeff Vorva,Lee Smith,1,1,0.010275066631464165
Jeffrey Flanagan,Lee Smith,1,1,0.0046450008541141291
Jerry Crasnick,Lee Smith,0,0,0.0028071576179095246
Jim Molony,Lee Smith,1,1,0.010097861310031073
Jim Street,Lee Smith,1,1,0.0082000602705176433
Joe Henderson,Lee Smith,0,0,0.0051024573684952312
John Canzano,Lee Smith,1,1,0.0052045752911967095
John Delcos,Lee Smith,1,1,0.0081928053496190083
John Fay,Lee Smith,0,0,0.0036619441841891443
John Harper,Lee Smith,0,0,0.0040740188214901637
John Tomase,Lee Smith,0,0,0.0020608069089945659
Jon Heyman,Lee Smith,0,1,-0.0034240896829096203
Jon Morosi,Lee Smith,0,0,0.0033513433600844472
Jorge Ebro,Lee Smith,0,0,0.0088342959134128356
Jose de Jesus Ortiz,Lee Smith,1,1,0.011159041114176796
Josh Dubow,Lee Smith,0,0,0.0019103523343522453
Juan Vene,Lee Smith,1,1,0.015778089751383936
Karen Guregian,Lee Smith,0,0,0.0054423635429859544
Ken Rosenthal,Lee Smith,0,0,0.0028071576179095246
Kevin Cooney,Lee Smith,1,1,0.010627642650261193
Kevin Kernan,Lee Smith,0,0,0.0090726503798960727
Kirby Arnold,Lee Smith,1,1,0.0052676382147090793
Larry Brooks,Lee Smith,0,0,0.0031359664017261068
Larry Stone,Lee Smith,0,0,0.0019103523343522453
Marc Lancaster,Lee Smith,0,0,0.0034057723827949685
Marc Topkin,Lee Smith,1,1,0.0085471348999959958
Marcos Breton,Lee Smith,0,0,0.0019103523343522453
Mark Faller,Lee Smith,0,0,0.0038699275798643306
Mark Hale,Lee Smith,0,0,0.0041523112206729761
Mark Herrmann,Lee Smith,0,0,0.013213475471070118
Mark Kreidler,Lee Smith,0,0,0.011142458128491604
Mark Newman,Lee Smith,0,0,0.012150705509130475
Mark Saxon,Lee Smith,0,0,0.0066966257943634911
Mel Antonen,Lee Smith,1,1,0.0070259017041512445
Michael Silverman,Lee Smith,0,0,0.0021394198259628082
Mike Bass,Lee Smith,0,0,0.006010515126482957
Mike Berardino,Lee Smith,0,0,0.0039320425460867012
Mike Lefkow,Lee Smith,1,1,0.0083234039208205136
Mike Nadel,Lee Smith,0,0,0.0046572760377052149
Mike Peticca,Lee Smith,0,0,0.0077948147520589288
Mike Puma,Lee Smith,0,0,0.012420803871026077
Mike Shalin,Lee Smith,1,0,0.007407388670474112
Mike Vaccaro,Lee Smith,0,0,0.0028071576179095246
Murray Chass,Lee Smith,0,0,0.013425447885110886
Nick Cafardo,Lee Smith,0,0,0.0035242710256384005
Nick Pietruszkiewicz,Lee Smith,0,0,0.0099339391386867818
Pat Caputo,Lee Smith,0,0,0.0028894305082107744
Paul Daugherty,Lee Smith,0,0,0.005055886108350666
Paul Doyle,Lee Smith,0,0,0.0019103523343522453
Paul Sullivan,Lee Smith,1,1,0.014247269132613182
Paul White,Lee Smith,0,0,0.0077231954449210188
Peter Abraham,Lee Smith,0,0,0.0049750570193195136
Peter Barzilai,Lee Smith,0,0,0.0019103523343522453
Peter Botte,Lee Smith,0,0,0.0073319936788300054
Peter Gammons,Lee Smith,0,0,0.0052307957209072123
Phil Rogers,Lee Smith,0,0,0.0049285891218627115
Randy Miller,Lee Smith,0,0,0.012030850127732319
Richard Griffin,Lee Smith,0,0,0.0075278498922488396
Richard Justice,Lee Smith,0,0,0.0043307266119983201
Rick Gosselin,Lee Smith,1,1,0.0066999953396394184
Rick Morrissey,Lee Smith,0,0,0.011988445877746756
Rick Plumlee,Lee Smith,0,0,0.0041359175218197639
Rob Maaddi,Lee Smith,0,1,0.00067355021542794878
Rob Rains,Lee Smith,1,1,0.0096561171609152469
Roberto Colon,Lee Smith,0,0,-1.3940620357342924e-05
Roch Kubatko,Lee Smith,1,1,0.0070259017041512445
Roger Mooney,Lee Smith,0,0,0.0049746239195131905
Roger Rubin,Lee Smith,0,0,0.0073782390230163796
Scot Gregor,Lee Smith,0,0,0.0068214045187045816
Scott Bordow,Lee Smith,0,0,0.0024329255724988711
Scott Lauber,Lee Smith,0,0,0.0049750570193195136
Scott Miller,Lee Smith,0,0,0.0099065837613111617
Scott Priestle,Lee Smith,0,0,0.0021394198259628082
Shi Davidi,Lee Smith,0,0,0.0085846672835179667
Steve Buckley,Lee Smith,0,0,0.0043995716230208013
Steve Politi,Lee Smith,0,0,0.0059597621969340025
Steve Popper,Lee Smith,0,0,0.0049750570193195136
Steve Simmons,Lee Smith,1,1,0.0071984701202789268
Steve Wine,Lee Smith,0,0,0.0064014401836002127
Steven Gietschier,Lee Smith,0,0,0.0077687786159226649
Steven Marcus,Lee Smith,0,0,0.013155349523215358
TR Sullivan,Lee Smith,0,0,0.0019750433230060313
Terence Moore,Lee Smith,1,1,0.01237383245493132
Thom Loverro,Lee Smith,0,0,0.0057445701420282816
Tim Cowlishaw,Lee Smith,0,0,0.0043062745915111514
Tim Kawakami,Lee Smith,0,0,0.0026368005482182619
Tom DAngelo,Lee Smith,0,0,0.0034294721482616328
Tom Dienhart,Lee Smith,1,1,0.0057416115523401404
Tom Keegan,Lee Smith,0,0,0.0055411076908751669
Tom Verducci,Lee Smith,0,0,0.0053683228161334473
Tony Massarotti,Lee Smith,0,0,0.011636229709305026
Tracy Ringolsby,Lee Smith,1,1,0.0089255605271075164
Troy Renck,Lee Smith,0,1,0.0036619441841891443
Adam Rubin,Mike Mussina,0,0,0.0072370316007828494
Alan Greenwood,Mike Mussina,0,0,0.004672417320469544
Andrew Call,Mike Mussina,1,1,0.0035998292179530065
Anonymous,Mike Mussina,0,0,0.0096000697991137935
Arnie Stapleton,Mike Mussina,1,1,0.0052676382147090793
Art Davidson,Mike Mussina,0,0,0.0088342959134128356
Art Martone,Mike Mussina,1,1,0.0037143251788645882
Aurelio Moreno,Mike Mussina,0,1,0.0030967313927444799
Barry Bloom,Mike Mussina,1,1,0.0059310235050626979
Barry Rozner,Mike Mussina,1,1,-0.0046444856660338785
Bernie Lincicome,Mike Mussina,0,0,0.0030182227276559911
Bernie Wilson,Mike Mussina,1,0,0.0053323292033630142
Bill Ballou,Mike Mussina,0,0,0.0073738865214243565
Bob Herzog,Mike Mussina,1,0,0.0051644689720433817
Bob Hohler,Mike Mussina,1,1,0.0048664741556267979
Bob Klapisch,Mike Mussina,1,1,0.0028071576179095246
Bob Nightengale,Mike Mussina,0,0,0.0013567584640160773
Bob Padecky,Mike Mussina,0,0,0.0082771591958065941
Bob Ryan,Mike Mussina,1,1,0.0031008184482013276
Brendan Roberts,Mike Mussina,1,1,0.0028658680398311576
Brian Costello,Mike Mussina,0,0,0.00067355021542794878
Bruce Jenkins,Mike Mussina,0,0,0.0064762039119606752
Bruce Miles,Mike Mussina,1,1,0.0052676382147090793
C Trent Rosecrans,Mike Mussina,1,1,0.0041359175218197639
Carl Steward,Mike Mussina,0,1,0.0072370316007828494
Carlos Frias,Mike Mussina,0,1,0.0018102882119036164
Chris Assenheimer,Mike Mussina,0,0,0.01294337710917298
Chris Bahr,Mike Mussina,1,1,0.0052676382147090793
Chris DeLuca,Mike Mussina,0,0,0.0068572055615057316
Claire Smith,Mike Mussina,0,0,0.013741333674985898
Dan Gelston,Mike Mussina,0,0,0.0055692226040269079
Dan Shaughnessy,Mike Mussina,0,0,0.0097861425303146423
Danny Knobler,Mike Mussina,0,1,0.0075735640004615289
Dave Albee,Mike Mussina,0,0,0.0072191990325109487
Dave Campbell,Mike Mussina,1,1,0.0091729335114771222
Dave Krieger,Mike Mussina,1,1,0.0012419234695226118
Dave Perkins,Mike Mussina,0,0,0.0063609462467930505
Dave Reynolds,Mike Mussina,0,1,0.0058252571083359517
David Ammenheuser,Mike Mussina,1,1,0.0028071576179095246
David Borges,Mike Mussina,0,0,0.0077428488496346873
David Lariviere,Mike Mussina,1,1,0.008512124243541544
David Lennon,Mike Mussina,1,1,0.0028071576179095246
David Maril,Mike Mussina,1,1,0.0064368407539145637
Dejan Kovacevic,Mike Mussina,1,1,0.0055540813212626022
Derrick Goold,Mike Mussina,1,1,0.0048897480736266232
Don Burke,Mike Mussina,0,0,0.0062226524567335776
Doug Padilla,Mike Mussina,1,1,0.0028071576179095246
Drew Olson,Mike Mussina,0,1,0.0034644828047165738
Earl Bloom,Mike Mussina,0,0,-0.0058570430125891278
Ed Hilt,Mike Mussina,0,0,0.0099583237599729785
Evan Grant,Mike Mussina,1,1,0.0036619441841891443
Filip Bondy,Mike Mussina,1,0,0.004833663416561983
Gabe Lacques,Mike Mussina,0,0,0.0034007288083196334
Garry Brown,Mike Mussina,0,1,0.0053653476283077404
Garry D Howard,Mike Mussina,0,1,0.0057138161696883598
Gene Myers,Mike Mussina,1,1,0.0067783638035730162
George Willis,Mike Mussina,0,1,0.0086847324118361994
Gil LeBreton,Mike Mussina,0,1,0.0058393209659383227
Gordon Wittenmyer,Mike Mussina,1,1,0.0090369689389063444
Greg Cote,Mike Mussina,0,0,0.0048919949221864758
Ian OConnor,Mike Mussina,1,1,0.0066384168358974193
Jack Curry,Mike Mussina,1,1,0.0043298370598917656
Jack Magruder,Mike Mussina,0,0,0.0060908478848828622
Jack McCaffery,Mike Mussina,0,0,0.008771597156268884
Jay Dunn,Mike Mussina,0,0,0.013162869984013805
Jay Greenberg,Mike Mussina,0,1,0.0073032549869603757
Jeff Fletcher,Mike Mussina,0,1,0.0032768980412697457
Jeff Jacobs,Mike Mussina,1,1,0.0038699275798643306
Jeff Passan,Mike Mussina,1,1,0.0030772559798198113
Jeff Peek,Mike Mussina,1,1,0.0052676382147090793
Jeff Schultz,Mike Mussina,0,1,0.016006821339567798
Jeff Vorva,Mike Mussina,0,0,0.010275066631464165
Jeffrey Flanagan,Mike Mussina,0,0,0.0046450008541141291
Jerry Crasnick,Mike Mussina,1,1,0.0028071576179095246
Jim Molony,Mike Mussina,0,0,0.010097861310031073
Jim Street,Mike Mussina,0,0,0.0082000602705176433
Joe Henderson,Mike Mussina,1,0,0.0051024573684952312
John Canzano,Mike Mussina,1,1,0.0052045752911967095
John Delcos,Mike Mussina,1,1,0.0081928053496190083
John Fay,Mike Mussina,1,1,0.0036619441841891443
John Harper,Mike Mussina,0,1,0.0040740188214901637
John Tomase,Mike Mussina,0,0,0.0020608069089945659
Jon Heyman,Mike Mussina,1,1,-0.0034240896829096203
Jon Morosi,Mike Mussina,1,1,0.0033513433600844472
Jorge Ebro,Mike Mussina,0,0,0.0088342959134128356
Jose de Jesus Ortiz,Mike Mussina,0,0,0.011159041114176796
Josh Dubow,Mike Mussina,1,1,0.0019103523343522453
Juan Vene,Mike Mussina,0,0,0.015778089751383936
Karen Guregian,Mike Mussina,1,1,0.0054423635429859544
Ken Rosenthal,Mike Mussina,1,1,0.0028071576179095246
Kevin Cooney,Mike Mussina,1,1,0.010627642650261193
Kevin Kernan,Mike Mussina,1,0,0.0090726503798960727
Kirby Arnold,Mike Mussina,1,1,0.0052676382147090793
Larry Brooks,Mike Mussina,1,1,0.0031359664017261068
Larry Stone,Mike Mussina,1,1,0.0019103523343522453
Marc Lancaster,Mike Mussina,0,0,0.0034057723827949685
Marc Topkin,Mike Mussina,0,0,0.0085471348999959958
Marcos Breton,Mike Mussina,1,1,0.0019103523343522453
Mark Faller,Mike Mussina,1,1,0.0038699275798643306
Mark Hale,Mike Mussina,1,1,0.0041523112206729761
Mark Herrmann,Mike Mussina,0,0,0.013213475471070118
Mark Kreidler,Mike Mussina,0,0,0.011142458128491604
Mark Newman,Mike Mussina,0,1,0.012150705509130475
Mark Saxon,Mike Mussina,0,1,0.0066966257943634911
Mel Antonen,Mike Mussina,1,1,0.0070259017041512445
Michael Silverman,Mike Mussina,1,1,0.0021394198259628082
Mike Bass,Mike Mussina,1,1,0.006010515126482957
Mike Berardino,Mike Mussina,1,1,0.0039320425460867012
Mike Lefkow,Mike Mussina,0,0,0.0083234039208205136
Mike Nadel,Mike Mussina,1,1,0.0046572760377052149
Mike Peticca,Mike Mussina,1,1,0.0077948147520589288
Mike Puma,Mike Mussina,0,1,0.012420803871026077
Mike Shalin,Mike Mussina,0,1,0.007407388670474112
Mike Vaccaro,Mike Mussina,1,1,0.0028071576179095246
Murray Chass,Mike Mussina,0,0,0.013425447885110886
Nick Cafardo,Mike Mussina,1,1,0.0035242710256384005
Nick Pietruszkiewicz,Mike Mussina,0,0,0.0099339391386867818
Pat Caputo,Mike Mussina,1,1,0.0028894305082107744
Paul Daugherty,Mike Mussina,1,0,0.005055886108350666
Paul Doyle,Mike Mussina,1,1,0.0019103523343522453
Paul Sullivan,Mike Mussina,0,0,0.014247269132613182
Paul White,Mike Mussina,1,1,0.0077231954449210188
Peter Abraham,Mike Mussina,1,1,0.0049750570193195136
Peter Barzilai,Mike Mussina,1,1,0.0019103523343522453
Peter Botte,Mike Mussina,0,0,0.0073319936788300054
Peter Gammons,Mike Mussina,1,1,0.0052307957209072123
Phil Rogers,Mike Mussina,1,1,0.0049285891218627115
Randy Miller,Mike Mussina,0,0,0.012030850127732319
Richard Griffin,Mike Mussina,0,0,0.0075278498922488396
Richard Justice,Mike Mussina,1,1,0.0043307266119983201
Rick Gosselin,Mike Mussina,0,1,0.0066999953396394184
Rick Morrissey,Mike Mussina,0,0,0.011988445877746756
Rick Plumlee,Mike Mussina,1,1,0.0041359175218197639
Rob Maaddi,Mike Mussina,0,0,0.00067355021542794878
Rob Rains,Mike Mussina,0,0,0.0096561171609152469
Roberto Colon,Mike Mussina,1,1,-1.3940620357342924e-05
Roch Kubatko,Mike Mussina,1,1,0.0070259017041512445
Roger Mooney,Mike Mussina,0,0,0.0049746239195131905
Roger Rubin,Mike Mussina,0,0,0.0073782390230163796
Scot Gregor,Mike Mussina,0,1,0.0068214045187045816
Scott Bordow,Mike Mussina,1,1,0.0024329255724988711
Scott Lauber,Mike Mussina,1,1,0.0049750570193195136
Scott Miller,Mike Mussina,1,1,0.0099065837613111617
Scott Priestle,Mike Mussina,1,1,0.0021394198259628082
Shi Davidi,Mike Mussina,1,1,0.0085846672835179667
Steve Buckley,Mike Mussina,1,1,0.0043995716230208013
Steve Politi,Mike Mussina,1,1,0.0059597621969340025
Steve Popper,Mike Mussina,1,1,0.0049750570193195136
Steve Simmons,Mike Mussina,0,1,0.0071984701202789268
Steve Wine,Mike Mussina,0,0,0.0064014401836002127
Steven Gietschier,Mike Mussina,1,1,0.0077687786159226649
Steven Marcus,Mike Mussina,0,0,0.013155349523215358
TR Sullivan,Mike Mussina,1,1,0.0019750433230060313
Terence Moore,Mike Mussina,0,0,0.01237383245493132
Thom Loverro,Mike Mussina,1,1,0.0057445701420282816
Tim Cowlishaw,Mike Mussina,1,0,0.0043062745915111514
Tim Kawakami,Mike Mussina,1,1,0.0026368005482182619
Tom DAngelo,Mike Mussina,1,1,0.0034294721482616328
Tom Dienhart,Mike Mussina,1,0,0.0057416115523401404
Tom Keegan,Mike Mussina,1,1,0.0055411076908751669
Tom Verducci,Mike Mussina,0,1,0.0053683228161334473
Tony Massarotti,Mike Mussina,0,0,0.011636229709305026
Tracy Ringolsby,Mike Mussina,0,1,0.0089255605271075164
Troy Renck,Mike Mussina,1,1,0.0036619441841891443
Adam Rubin,Roger Clemens,1,1,0.0072370316007828494
Alan Greenwood,Roger Clemens,1,1,0.004672417320469544
Andrew Call,Roger Clemens,0,0,0.0035998292179530065
Anonymous,Roger Clemens,1,1,0.0096000697991137935
Arnie Stapleton,Roger Clemens,0,0,0.0052676382147090793
Art Davidson,Roger Clemens,0,0,0.0088342959134128356
Art Martone,Roger Clemens,0,1,0.0037143251788645882
Aurelio Moreno,Roger Clemens,1,1,0.0030967313927444799
Barry Bloom,Roger Clemens,1,1,0.0059310235050626979
Barry Rozner,Roger Clemens,0,1,-0.0046444856660338785
Bernie Lincicome,Roger Clemens,1,1,0.0030182227276559911
Bernie Wilson,Roger Clemens,0,1,0.0053323292033630142
Bill Ballou,Roger Clemens,1,1,0.0073738865214243565
Bob Herzog,Roger Clemens,1,1,0.0051644689720433817
Bob Hohler,Roger Clemens,0,0,0.0048664741556267979
Bob Klapisch,Roger Clemens,1,1,0.0028071576179095246
Bob Nightengale,Roger Clemens,1,1,0.0013567584640160773
Bob Padecky,Roger Clemens,0,0,0.0082771591958065941
Bob Ryan,Roger Clemens,0,0,0.0031008184482013276
Brendan Roberts,Roger Clemens,1,1,0.0028658680398311576
Brian Costello,Roger Clemens,1,1,0.00067355021542794878
Bruce Jenkins,Roger Clemens,1,1,0.0064762039119606752
Bruce Miles,Roger Clemens,0,1,0.0052676382147090793
C Trent Rosecrans,Roger Clemens,1,1,0.0041359175218197639
Carl Steward,Roger Clemens,1,1,0.0072370316007828494
Carlos Frias,Roger Clemens,1,1,0.0018102882119036164
Chris Assenheimer,Roger Clemens,0,0,0.01294337710917298
Chris Bahr,Roger Clemens,0,1,0.0052676382147090793
Chris DeLuca,Roger Clemens,1,1,0.0068572055615057316
Claire Smith,Roger Clemens,1,1,0.013741333674985898
Dan Gelston,Roger Clemens,1,1,0.0055692226040269079
Dan Shaughnessy,Roger Clemens,0,0,0.0097861425303146423
Danny Knobler,Roger Clemens,1,1,0.0075735640004615289
Dave Albee,Roger Clemens,0,0,0.0072191990325109487
Dave Campbell,Roger Clemens,1,1,0.0091729335114771222
Dave Krieger,Roger Clemens,0,0,0.0012419234695226118
Dave Perkins,Roger Clemens,1,1,0.0063609462467930505
Dave Reynolds,Roger Clemens,0,0,0.0058252571083359517
David Ammenheuser,Roger Clemens,1,1,0.0028071576179095246
David Borges,Roger Clemens,1,1,0.0077428488496346873
David Lariviere,Roger Clemens,0,0,0.008512124243541544
David Lennon,Roger Clemens,1,1,0.0028071576179095246
David Maril,Roger Clemens,1,1,0.0064368407539145637
Dejan Kovacevic,Roger Clemens,0,0,0.0055540813212626022
Derrick Goold,Roger Clemens,0,0,0.0048897480736266232
