voter,player,vote1,vote2,weight
Mark Saxon,Gary Sheffield,0,0,0.006899428200254216
Mel Antonen,Gary Sheffield,0,0,0.0069646775249114787
Michael Silverman,Gary Sheffield,0,0,0.0023353065118800285
Mike Bass,Gary Sheffield,0,0,0.0062441854420994501
Mike Berardino,Gary Sheffield,0,0,0.0039344366072601548
Mike Lefkow,Gary Sheffield,0,0,0.0087797479528004974
Mike Nadel,Gary Sheffield,0,0,0.004391141184515791
Mike Peticca,Gary Sheffield,0,0,0.0083570094153689826
Mike Puma,Gary Sheffield,0,0,0.012528735418858281
Mike Shalin,Gary Sheffield,0,0,0.0074817811240015207
Mike Vaccaro,Gary Sheffield,0,0,0.0029467647339684148
Murray Chass,Gary Sheffield,0,0,0.013488203952791029
Nick Cafardo,Gary Sheffield,1,1,0.0039788269235729477
Nick Pietruszkiewicz,Gary Sheffield,0,0,0.0095211988368454643
Pat Caputo,Gary Sheffield,0,0,0.0033272958551314622
Paul Daugherty,Gary Sheffield,0,1,0.0049452639359456787
Paul Doyle,Gary Sheffield,0,0,0.0020008340661437363
Paul Sullivan,Gary Sheffield,0,0,0.014447367816533453
Paul White,Gary Sheffield,0,1,0.0080091028777475835
Peter Abraham,Gary Sheffield,0,0,0.0051157694764023898
Peter Barzilai,Gary Sheffield,0,0,0.0020008340661437363
Peter Botte,Gary Sheffield,0,0,0.0074014894426099338
Peter Gammons,Gary Sheffield,0,0,0.0053677337496575769
Phil Rogers,Gary Sheffield,0,0,0.0051563732829550662
Randy Miller,Gary Sheffield,0,0,0.011861212531598771
Richard Griffin,Gary Sheffield,0,0,0.0075926357750667065
Richard Justice,Gary Sheffield,0,0,0.004179058828608498
Rick Gosselin,Gary Sheffield,0,0,0.0065165755160199006
Rick Morrissey,Gary Sheffield,0,0,0.01201786165403731
Rick Plumlee,Gary Sheffield,0,0,0.0046227416319928024
Rob Maaddi,Gary Sheffield,1,1,0.00027733088291376191
Rob Rains,Gary Sheffield,0,0,0.0094802803259786874
Roberto Colon,Gary Sheffield,0,0,-0.0004501998629514343
Roch Kubatko,Gary Sheffield,0,0,0.0069646775249114787
Roger Mooney,Gary Sheffield,0,0,0.004952957993012163
Roger Rubin,Gary Sheffield,0,0,0.0070562489112260453
Scot Gregor,Gary Sheffield,0,0,0.0064640907204153121
Scott Bordow,Gary Sheffield,0,0,0.0022722599016456757
Scott Lauber,Gary Sheffield,0,0,0.0051157694764023898
Scott Miller,Gary Sheffield,0,0,0.010582069585481016
Scott Priestle,Gary Sheffield,0,0,0.0023353065118800285
Shi Davidi,Gary Sheffield,0,0,0.009772180806960613
Steve Buckley,Gary Sheffield,0,0,0.0046745261748456449
Steve Politi,Gary Sheffield,0,0,0.0065516927427198262
Steve Popper,Gary Sheffield,0,0,0.0051157694764023898
Steve Simmons,Gary Sheffield,1,0,0.0067046509971726686
Steve Wine,Gary Sheffield,0,0,0.0063839870502155737
Steven Gietschier,Gary Sheffield,0,0,0.007920413459804208
Steven Marcus,Gary Sheffield,0,0,0.013225998137326053
TR Sullivan,Gary Sheffield,1,0,0.0019453352162843223
Terence Moore,Gary Sheffield,1,1,0.012238958717237078
Thom Loverro,Gary Sheffield,0,0,0.0057625827858595524
Tim Cowlishaw,Gary Sheffield,0,0,0.0046089414395866614
Tim Kawakami,Gary Sheffield,0,0,0.0029605649263745697
Tom DAngelo,Gary Sheffield,0,0,0.0034941965773426223
Tom Dienhart,Gary Sheffield,0,0,0.0062389603474025217
Tom Keegan,Gary Sheffield,0,0,0.0056491456960235491
Tom Verducci,Gary Sheffield,1,0,0.0054075567595809589
Tony Massarotti,Gary Sheffield,0,0,0.011732635626127365
Tracy Ringolsby,Gary Sheffield,0,0,0.0091384830818694446
Troy Renck,Gary Sheffield,0,0,0.0036722307917943365
Adam Rubin,Jeff Bagwell,1,1,0.0074955813164076755
Alan Greenwood,Jeff Bagwell,1,1,0.0047415975263155061
Andrew Call,Jeff Bagwell,1,1,0.0034803963849362454
Anonymous,Jeff Bagwell,0,1,0.0095610232158796268
Arnie Stapleton,Jeff Bagwell,1,1,0.0052884495072036235
Art Davidson,Jeff Bagwell,1,1,0.0085211164622367979
Art Martone,Jeff Bagwell,1,1,0.0032807296811267423
Aurelio Moreno,Jeff Bagwell,1,1,0.0025141944412510834
Barry Bloom,Jeff Bagwell,1,1,0.0062196854072455697
Barry Rozner,Jeff Bagwell,1,1,-0.0095448280882920369
Bernie Lincicome,Jeff Bagwell,1,1,0.0025527694126856416
Bernie Wilson,Jeff Bagwell,1,1,0.0052329506573510652
Bill Ballou,Jeff Bagwell,1,1,0.0073760265891798646
Bob Herzog,Jeff Bagwell,1,1,0.005096494536245025
Bob Hohler,Jeff Bagwell,1,1,0.0049645388760953006
Bob Klapisch,Jeff Bagwell,1,1,0.0029467647339684148
Bob Nightengale,Jeff Bagwell,1,1,0.00077019719635439197
Bob Padecky,Jeff Bagwell,1,1,0.0084455801772545819
Bob Ryan,Jeff Bagwell,1,1,0.0032412290324539293
Brendan Roberts,Jeff Bagwell,1,1,0.0032950373721181651
Brian Costello,Jeff Bagwell,1,1,0.00027733088291376191
Bruce Jenkins,Jeff Bagwell,0,0,0.0062881025426022074
Bruce Miles,Jeff Bagwell,1,1,0.0052884495072036235
C Trent Rosecrans,Jeff Bagwell,1,1,0.0046227416319928024
Carl Steward,Jeff Bagwell,1,1,0.0074955813164076755
Carlos Frias,Jeff Bagwell,1,1,0.0014168995596673571
Chris Assenheimer,Jeff Bagwell,0,1,0.012800161254361737
Chris Bahr,Jeff Bagwell,1,1,0.0052884495072036235
Chris DeLuca,Jeff Bagwell,0,1,0.0065696083893461822
Claire Smith,Jeff Bagwell,0,1,0.014243688540911159
Dan Gelston,Jeff Bagwell,1,1,0.0056875281941399332
Dan Shaughnessy,Jeff Bagwell,0,0,0.009980110852365125
Danny Knobler,Jeff Bagwell,0,1,0.0078847724654164918
Dave Albee,Jeff Bagwell,1,1,0.0071708540357578758
Dave Campbell,Jeff Bagwell,1,1,0.0096766820392201868
Dave Krieger,Jeff Bagwell,1,1,0.00098077306400141582
Dave Perkins,Jeff Bagwell,1,1,0.0063844992917708784
Dave Reynolds,Jeff Bagwell,1,1,0.0058978208916055904
David Ammenheuser,Jeff Bagwell,1,1,0.0029467647339684148
David Borges,Jeff Bagwell,0,0,0.0077722450337641899
David Lariviere,Jeff Bagwell,1,1,0.0084981128824638368
David Lennon,Jeff Bagwell,1,1,0.0029467647339684148
David Maril,Jeff Bagwell,0,0,0.0064963491246021084
Dejan Kovacevic,Jeff Bagwell,1,1,0.0053370718523477745
Derrick Goold,Jeff Bagwell,1,1,0.0045691753989740343
Don Burke,Jeff Bagwell,1,1,0.0059489173600623174
Doug Padilla,Jeff Bagwell,1,1,0.0029467647339684148
Drew Olson,Jeff Bagwell,1,1,0.0036057276732984148
Earl Bloom,Jeff Bagwell,1,1,-0.0056229587868122507
Ed Hilt,Jeff Bagwell,1,1,0.0096916407926756435
Evan Grant,Jeff Bagwell,1,1,0.0036722307917943365
Filip Bondy,Jeff Bagwell,1,1,0.0046230154844314241
Gabe Lacques,Jeff Bagwell,1,1,0.0031686299330505921
Garry Brown,Jeff Bagwell,1,1,0.0049992231694057174
Garry D Howard,Jeff Bagwell,1,1,0.0057500542564430084
Gene Myers,Jeff Bagwell,1,1,0.0071475835325685673
George Willis,Jeff Bagwell,0,1,0.0091529699007440648
Gil LeBreton,Jeff Bagwell,1,1,0.0059497340096042765
Gordon Wittenmyer,Jeff Bagwell,0,0,0.0092963731340210392
Greg Cote,Jeff Bagwell,1,1,0.0047908903927001345
Ian OConnor,Jeff Bagwell,1,1,0.0071848910152272037
Jack Curry,Jeff Bagwell,1,1,0.0046411999226031748
Jack Magruder,Jeff Bagwell,1,1,0.0061222934763062557
Jack McCaffery,Jeff Bagwell,1,1,0.0089218738959832688
Jay Dunn,Jeff Bagwell,1,1,0.014585041611590934
Jay Greenberg,Jeff Bagwell,1,1,0.0070694821071439701
Jeff Fletcher,Jeff Bagwell,1,1,0.0034406279662232654
Jeff Jacobs,Jeff Bagwell,1,1,0.003742602200399982
Jeff Passan,Jeff Bagwell,1,1,0.0032089705494330453
Jeff Peek,Jeff Bagwell,1,1,0.0052884495072036235
Jeff Schultz,Jeff Bagwell,0,1,0.016317121587140455
Jeff Vorva,Jeff Bagwell,1,1,0.010264272923649686
Jeffrey Flanagan,Jeff Bagwell,1,1,0.0044330891652270069
Jerry Crasnick,Jeff Bagwell,1,1,0.0029467647339684148
Jim Molony,Jeff Bagwell,1,1,0.0099222117019357303
Jim Street,Jeff Bagwell,1,1,0.0080154127749693053
Joe Henderson,Jeff Bagwell,1,1,0.0056019985520622687
John Canzano,Jeff Bagwell,1,1,0.0052599545470147467
John Delcos,Jeff Bagwell,1,1,0.0081728140082058375
John Fay,Jeff Bagwell,1,1,0.0036722307917943365
John Harper,Jeff Bagwell,1,1,0.0037131912006315173
John Tomase,Jeff Bagwell,1,1,0.001749359011620998
Jon Heyman,Jeff Bagwell,0,0,-0.0083377386750059512
Jon Morosi,Jeff Bagwell,1,1,0.0038266418392554737
Jorge Ebro,Jeff Bagwell,1,1,0.0085211164622367979
Jose de Jesus Ortiz,Jeff Bagwell,1,1,0.011560210917320906
Josh Dubow,Jeff Bagwell,1,1,0.0020008340661437363
Juan Vene,Jeff Bagwell,0,0,0.015816350859924326
Karen Guregian,Jeff Bagwell,1,1,0.0055512223191625824
Ken Rosenthal,Jeff Bagwell,1,1,0.0029467647339684148
Kevin Cooney,Jeff Bagwell,1,1,0.011058618735560362
Kevin Kernan,Jeff Bagwell,0,1,0.0090955678938144605
Kirby Arnold,Jeff Bagwell,1,1,0.0052884495072036235
Larry Brooks,Jeff Bagwell,1,1,0.0035572431875753709
Larry Stone,Jeff Bagwell,1,1,0.0020008340661437363
Marc Lancaster,Jeff Bagwell,1,1,0.0032574550351488867
Marc Topkin,Jeff Bagwell,1,1,0.0086096439784165753
Marcos Breton,Jeff Bagwell,1,1,0.0020008340661437363
Mark Faller,Jeff Bagwell,1,1,0.003742602200399982
Mark Hale,Jeff Bagwell,1,1,0.0043923322537010312
Mark Herrmann,Jeff Bagwell,0,1,0.01306236706982675
Mark Kreidler,Jeff Bagwell,0,0,0.011168972395505093
Mark Newman,Jeff Bagwell,0,1,0.01226652960339376
Mark Saxon,Jeff Bagwell,1,1,0.006899428200254216
Mel Antonen,Jeff Bagwell,1,1,0.0069646775249114787
Michael Silverman,Jeff Bagwell,1,1,0.0023353065118800285
Mike Bass,Jeff Bagwell,1,1,0.0062441854420994501
Mike Berardino,Jeff Bagwell,1,1,0.0039344366072601548
Mike Lefkow,Jeff Bagwell,1,1,0.0087797479528004974
Mike Nadel,Jeff Bagwell,1,1,0.004391141184515791
Mike Peticca,Jeff Bagwell,1,1,0.0083570094153689826
Mike Puma,Jeff Bagwell,0,1,0.012528735418858281
Mike Shalin,Jeff Bagwell,1,1,0.0074817811240015207
Mike Vaccaro,Jeff Bagwell,1,1,0.0029467647339684148
Murray Chass,Jeff Bagwell,0,0,0.013488203952791029
Nick Cafardo,Jeff Bagwell,1,1,0.0039788269235729477
Nick Pietruszkiewicz,Jeff Bagwell,0,1,0.0095211988368454643
Pat Caputo,Jeff Bagwell,1,1,0.0033272958551314622
Paul Daugherty,Jeff Bagwell,1,1,0.0049452639359456787
Paul Doyle,Jeff Bagwell,1,1,0.0020008340661437363
Paul Sullivan,Jeff Bagwell,0,0,0.014447367816533453
Paul White,Jeff Bagwell,1,1,0.0080091028777475835
Peter Abraham,Jeff Bagwell,1,1,0.0051157694764023898
Peter Barzilai,Jeff Bagwell,1,1,0.0020008340661437363
Peter Botte,Jeff Bagwell,1,1,0.0074014894426099338
Peter Gammons,Jeff Bagwell,1,1,0.0053677337496575769
Phil Rogers,Jeff Bagwell,1,1,0.0051563732829550662
Randy Miller,Jeff Bagwell,1,1,0.011861212531598771
Richard Griffin,Jeff Bagwell,1,1,0.0075926357750667065
Richard Justice,Jeff Bagwell,1,1,0.004179058828608498
Rick Gosselin,Jeff Bagwell,1,1,0.0065165755160199006
Rick Morrissey,Jeff Bagwell,0,0,0.01201786165403731
Rick Plumlee,Jeff Bagwell,1,1,0.0046227416319928024
Rob Maaddi,Jeff Bagwell,1,1,0.00027733088291376191
Rob Rains,Jeff Bagwell,1,1,0.0094802803259786874
Roberto Colon,Jeff Bagwell,1,1,-0.0004501998629514343
Roch Kubatko,Jeff Bagwell,1,1,0.0069646775249114787
Roger Mooney,Jeff Bagwell,1,1,0.004952957993012163
Roger Rubin,Jeff Bagwell,1,1,0.0070562489112260453
Scot Gregor,Jeff Bagwell,1,1,0.0064640907204153121
Scott Bordow,Jeff Bagwell,1,1,0.0022722599016456757
Scott Lauber,Jeff Bagwell,1,1,0.0051157694764023898
Scott Miller,Jeff Bagwell,0,1,0.010582069585481016
Scott Priestle,Jeff Bagwell,1,1,0.0023353065118800285
Shi Davidi,Jeff Bagwell,0,0,0.009772180806960613
Steve Buckley,Jeff Bagwell,1,1,0.0046745261748456449
Steve Politi,Jeff Bagwell,1,1,0.0065516927427198262
Steve Popper,Jeff Bagwell,1,1,0.0051157694764023898
Steve Simmons,Jeff Bagwell,1,1,0.0067046509971726686
Steve Wine,Jeff Bagwell,0,1,0.0063839870502155737
Steven Gietschier,Jeff Bagwell,1,1,0.007920413459804208
Steven Marcus,Jeff Bagwell,0,0,0.013225998137326053
TR Sullivan,Jeff Bagwell,1,1,0.0019453352162843223
Terence Moore,Jeff Bagwell,0,1,0.012238958717237078
Thom Loverro,Jeff Bagwell,1,1,0.0057625827858595524
Tim Cowlishaw,Jeff Bagwell,1,1,0.0046089414395866614
Tim Kawakami,Jeff Bagwell,1,1,0.0029605649263745697
Tom DAngelo,Jeff Bagwell,1,1,0.0034941965773426223
Tom Dienhart,Jeff Bagwell,1,1,0.0062389603474025217
Tom Keegan,Jeff Bagwell,0,1,0.0056491456960235491
Tom Verducci,Jeff Bagwell,1,1,0.0054075567595809589
Tony Massarotti,Jeff Bagwell,0,0,0.011732635626127365
Tracy Ringolsby,Jeff Bagwell,1,1,0.0091384830818694446
Troy Renck,Jeff Bagwell,1,1,0.0036722307917943365
Adam Rubin,Jeff Kent,0,0,0.0074955813164076755
Alan Greenwood,Jeff Kent,0,0,0.0047415975263155061
Andrew Call,Jeff Kent,0,0,0.0034803963849362454
Anonymous,Jeff Kent,0,1,0.0095610232158796268
Arnie Stapleton,Jeff Kent,0,0,0.0052884495072036235
Art Davidson,Jeff Kent,0,0,0.0085211164622367979
Art Martone,Jeff Kent,0,0,0.0032807296811267423
Aurelio Moreno,Jeff Kent,0,0,0.0025141944412510834
Barry Bloom,Jeff Kent,0,0,0.0062196854072455697
Barry Rozner,Jeff Kent,1,1,-0.0095448280882920369
Bernie Lincicome,Jeff Kent,0,0,0.0025527694126856416
Bernie Wilson,Jeff Kent,0,0,0.0052329506573510652
Bill Ballou,Jeff Kent,0,0,0.0073760265891798646
Bob Herzog,Jeff Kent,0,0,0.005096494536245025
Bob Hohler,Jeff Kent,0,0,0.0049645388760953006
Bob Klapisch,Jeff Kent,0,0,0.0029467647339684148
Bob Nightengale,Jeff Kent,0,0,0.00077019719635439197
Bob Padecky,Jeff Kent,1,0,0.0084455801772545819
Bob Ryan,Jeff Kent,1,0,0.0032412290324539293
Brendan Roberts,Jeff Kent,0,0,0.0032950373721181651
Brian Costello,Jeff Kent,0,0,0.00027733088291376191
Bruce Jenkins,Jeff Kent,0,0,0.0062881025426022074
Bruce Miles,Jeff Kent,0,0,0.0052884495072036235
C Trent Rosecrans,Jeff Kent,0,0,0.0046227416319928024
Carl Steward,Jeff Kent,0,0,0.0074955813164076755
Carlos Frias,Jeff Kent,0,0,0.0014168995596673571
Chris Assenheimer,Jeff Kent,0,0,0.012800161254361737
Chris Bahr,Jeff Kent,0,0,0.0052884495072036235
Chris DeLuca,Jeff Kent,0,0,0.0065696083893461822
Claire Smith,Jeff Kent,0,0,0.014243688540911159
Dan Gelston,Jeff Kent,0,0,0.0056875281941399332
Dan Shaughnessy,Jeff Kent,0,0,0.009980110852365125
Danny Knobler,Jeff Kent,0,0,0.0078847724654164918
Dave Albee,Jeff Kent,1,1,0.0071708540357578758
Dave Campbell,Jeff Kent,0,0,0.0096766820392201868
Dave Krieger,Jeff Kent,0,1,0.00098077306400141582
Dave Perkins,Jeff Kent,0,0,0.0063844992917708784
Dave Reynolds,Jeff Kent,1,0,0.0058978208916055904
David Ammenheuser,Jeff Kent,0,0,0.0029467647339684148
David Borges,Jeff Kent,0,0,0.0077722450337641899
David Lariviere,Jeff Kent,0,0,0.0084981128824638368
David Lennon,Jeff Kent,0,0,0.0029467647339684148
David Maril,Jeff Kent,0,0,0.0064963491246021084
Dejan Kovacevic,Jeff Kent,0,0,0.0053370718523477745
Derrick Goold,Jeff Kent,0,0,0.0045691753989740343
Don Burke,Jeff Kent,1,1,0.0059489173600623174
Doug Padilla,Jeff Kent,0,0,0.0029467647339684148
Drew Olson,Jeff Kent,0,0,0.0036057276732984148
Earl Bloom,Jeff Kent,0,0,-0.0056229587868122507
Ed Hilt,Jeff Kent,0,0,0.0096916407926756435
Evan Grant,Jeff Kent,0,0,0.0036722307917943365
Filip Bondy,Jeff Kent,0,0,0.0046230154844314241
Gabe Lacques,Jeff Kent,0,0,0.0031686299330505921
Garry Brown,Jeff Kent,0,0,0.0049992231694057174
Garry D Howard,Jeff Kent,0,0,0.0057500542564430084
Gene Myers,Jeff Kent,0,0,0.0071475835325685673
George Willis,Jeff Kent,1,1,0.0091529699007440648
Gil LeBreton,Jeff Kent,0,0,0.0059497340096042765
Gordon Wittenmyer,Jeff Kent,0,0,0.0092963731340210392
Greg Cote,Jeff Kent,0,0,0.0047908903927001345
Ian OConnor,Jeff Kent,0,0,0.0071848910152272037
Jack Curry,Jeff Kent,1,0,0.0046411999226031748
Jack Magruder,Jeff Kent,0,0,0.0061222934763062557
Jack McCaffery,Jeff Kent,0,0,0.0089218738959832688
Jay Dunn,Jeff Kent,0,0,0.014585041611590934
Jay Greenberg,Jeff Kent,0,0,0.0070694821071439701
Jeff Fletcher,Jeff Kent,1,0,0.0034406279662232654
Jeff Jacobs,Jeff Kent,0,0,0.003742602200399982
Jeff Passan,Jeff Kent,0,0,0.0032089705494330453
Jeff Peek,Jeff Kent,0,1,0.0052884495072036235
Jeff Schultz,Jeff Kent,0,0,0.016317121587140455
Jeff Vorva,Jeff Kent,0,0,0.010264272923649686
Jeffrey Flanagan,Jeff Kent,0,0,0.0044330891652270069
Jerry Crasnick,Jeff Kent,0,0,0.0029467647339684148
Jim Molony,Jeff Kent,0,1,0.0099222117019357303
Jim Street,Jeff Kent,0,0,0.0080154127749693053
Joe Henderson,Jeff Kent,0,0,0.0056019985520622687
John Canzano,Jeff Kent,0,0,0.0052599545470147467
John Delcos,Jeff Kent,0,0,0.0081728140082058375
John Fay,Jeff Kent,0,0,0.0036722307917943365
John Harper,Jeff Kent,1,1,0.0037131912006315173
John Tomase,Jeff Kent,0,0,0.001749359011620998
Jon Heyman,Jeff Kent,0,0,-0.0083377386750059512
Jon Morosi,Jeff Kent,0,0,0.0038266418392554737
Jorge Ebro,Jeff Kent,0,0,0.0085211164622367979
Jose de Jesus Ortiz,Jeff Kent,1,1,0.011560210917320906
Josh Dubow,Jeff Kent,0,0,0.0020008340661437363
Juan Vene,Jeff Kent,0,0,0.015816350859924326
Karen Guregian,Jeff Kent,0,0,0.0055512223191625824
Ken Rosenthal,Jeff Kent,0,0,0.0029467647339684148
Kevin Cooney,Jeff Kent,0,0,0.011058618735560362
Kevin Kernan,Jeff Kent,1,0,0.0090955678938144605
Kirby Arnold,Jeff Kent,0,0,0.0052884495072036235
Larry Brooks,Jeff Kent,0,0,0.0035572431875753709
Larry Stone,Jeff Kent,0,0,0.0020008340661437363
Marc Lancaster,Jeff Kent,0,0,0.0032574550351488867
Marc Topkin,Jeff Kent,0,0,0.0086096439784165753
Marcos Breton,Jeff Kent,0,0,0.0020008340661437363
Mark Faller,Jeff Kent,0,0,0.003742602200399982
Mark Hale,Jeff Kent,0,0,0.0043923322537010312
Mark Herrmann,Jeff Kent,0,0,0.01306236706982675
Mark Kreidler,Jeff Kent,0,0,0.011168972395505093
Mark Newman,Jeff Kent,0,0,0.01226652960339376
Mark Saxon,Jeff Kent,1,1,0.006899428200254216
Mel Antonen,Jeff Kent,0,0,0.0069646775249114787
Michael Silverman,Jeff Kent,0,0,0.0023353065118800285
Mike Bass,Jeff Kent,1,1,0.0062441854420994501
Mike Berardino,Jeff Kent,0,0,0.0039344366072601548
Mike Lefkow,Jeff Kent,1,1,0.0087797479528004974
Mike Nadel,Jeff Kent,0,0,0.004391141184515791
Mike Peticca,Jeff Kent,1,1,0.0083570094153689826
Mike Puma,Jeff Kent,0,0,0.012528735418858281
Mike Shalin,Jeff Kent,0,0,0.0074817811240015207
Mike Vaccaro,Jeff Kent,0,0,0.0029467647339684148
Murray Chass,Jeff Kent,0,0,0.013488203952791029
Nick Cafardo,Jeff Kent,1,1,0.0039788269235729477
Nick Pietruszkiewicz,Jeff Kent,0,0,0.0095211988368454643
Pat Caputo,Jeff Kent,1,1,0.0033272958551314622
Paul Daugherty,Jeff Kent,0,0,0.0049452639359456787
Paul Doyle,Jeff Kent,0,0,0.0020008340661437363
Paul Sullivan,Jeff Kent,0,0,0.014447367816533453
Paul White,Jeff Kent,0,0,0.0080091028777475835
Peter Abraham,Jeff Kent,0,0,0.0051157694764023898
Peter Barzilai,Jeff Kent,0,0,0.0020008340661437363
Peter Botte,Jeff Kent,1,1,0.0074014894426099338
Peter Gammons,Jeff Kent,0,0,0.0053677337496575769
Phil Rogers,Jeff Kent,0,0,0.0051563732829550662
Randy Miller,Jeff Kent,0,0,0.011861212531598771
Richard Griffin,Jeff Kent,0,0,0.0075926357750667065
Richard Justice,Jeff Kent,0,0,0.004179058828608498
Rick Gosselin,Jeff Kent,0,0,0.0065165755160199006
Rick Morrissey,Jeff Kent,0,0,0.01201786165403731
Rick Plumlee,Jeff Kent,0,0,0.0046227416319928024
Rob Maaddi,Jeff Kent,0,1,0.00027733088291376191
Rob Rains,Jeff Kent,0,0,0.0094802803259786874
Roberto Colon,Jeff Kent,0,0,-0.0004501998629514343
Roch Kubatko,Jeff Kent,0,0,0.0069646775249114787
Roger Mooney,Jeff Kent,0,0,0.004952957993012163
Roger Rubin,Jeff Kent,0,0,0.0070562489112260453
Scot Gregor,Jeff Kent,0,0,0.0064640907204153121
Scott Bordow,Jeff Kent,0,0,0.0022722599016456757
Scott Lauber,Jeff Kent,0,0,0.0051157694764023898
Scott Miller,Jeff Kent,1,1,0.010582069585481016
Scott Priestle,Jeff Kent,0,0,0.0023353065118800285
Shi Davidi,Jeff Kent,1,1,0.009772180806960613
Steve Buckley,Jeff Kent,1,0,0.0046745261748456449
Steve Politi,Jeff Kent,1,1,0.0065516927427198262
Steve Popper,Jeff Kent,0,0,0.0051157694764023898
Steve Simmons,Jeff Kent,0,0,0.0067046509971726686
Steve Wine,Jeff Kent,0,0,0.0063839870502155737
Steven Gietschier,Jeff Kent,1,1,0.007920413459804208
Steven Marcus,Jeff Kent,0,0,0.013225998137326053
TR Sullivan,Jeff Kent,0,0,0.0019453352162843223
Terence Moore,Jeff Kent,0,0,0.012238958717237078
Thom Loverro,Jeff Kent,0,1,0.0057625827858595524
Tim Cowlishaw,Jeff Kent,0,1,0.0046089414395866614
Tim Kawakami,Jeff Kent,0,0,0.0029605649263745697
Tom DAngelo,Jeff Kent,0,0,0.0034941965773426223
Tom Dienhart,Jeff Kent,0,0,0.0062389603474025217
Tom Keegan,Jeff Kent,0,0,0.0056491456960235491
Tom Verducci,Jeff Kent,1,1,0.0054075567595809589
Tony Massarotti,Jeff Kent,0,0,0.011732635626127365
Tracy Ringolsby,Jeff Kent,0,0,0.0091384830818694446
Troy Renck,Jeff Kent,0,0,0.0036722307917943365
Adam Rubin,Larry Walker,0,0,0.0074955813164076755
Alan Greenwood,Larry Walker,0,0,0.0047415975263155061
Andrew Call,Larry Walker,0,0,0.0034803963849362454
Anonymous,Larry Walker,0,1,0.0095610232158796268
Arnie Stapleton,Larry Walker,0,0,0.0052884495072036235
Art Davidson,Larry Walker,0,0,0.0085211164622367979
Art Martone,Larry Walker,1,1,0.0032807296811267423
Aurelio Moreno,Larry Walker,0,0,0.0025141944412510834
Barry Bloom,Larry Walker,0,0,0.0062196854072455697
Barry Rozner,Larry Walker,0,0,-0.0095448280882920369
Bernie Lincicome,Larry Walker,0,0,0.0025527694126856416
Bernie Wilson,Larry Walker,0,1,0.0052329506573510652
Bill Ballou,Larry Walker,0,0,0.0073760265891798646
Bob Herzog,Larry Walker,0,0,0.005096494536245025
Bob Hohler,Larry Walker,0,0,0.0049645388760953006
Bob Klapisch,Larry Walker,0,0,0.0029467647339684148
Bob Nightengale,Larry Walker,0,0,0.00077019719635439197
Bob Padecky,Larry Walker,0,0,0.0084455801772545819
Bob Ryan,Larry Walker,0,0,0.0032412290324539293
Brendan Roberts,Larry Walker,0,0,0.0032950373721181651
Brian Costello,Larry Walker,0,0,0.00027733088291376191
Bruce Jenkins,Larry Walker,0,0,0.0062881025426022074
Bruce Miles,Larry Walker,0,0,0.0052884495072036235
C Trent Rosecrans,Larry Walker,1,1,0.0046227416319928024
Carl Steward,Larry Walker,0,0,0.0074955813164076755
Carlos Frias,Larry Walker,0,0,0.0014168995596673571
Chris Assenheimer,Larry Walker,0,0,0.012800161254361737
Chris Bahr,Larry Walker,0,0,0.0052884495072036235
Chris DeLuca,Larry Walker,0,0,0.0065696083893461822
Claire Smith,Larry Walker,0,0,0.014243688540911159
Dan Gelston,Larry Walker,0,0,0.0056875281941399332
Dan Shaughnessy,Larry Walker,0,0,0.009980110852365125
Danny Knobler,Larry Walker,0,0,0.0078847724654164918
Dave Albee,Larry Walker,0,0,0.0071708540357578758
Dave Campbell,Larry Walker,1,1,0.0096766820392201868
Dave Krieger,Larry Walker,1,1,0.00098077306400141582
Dave Perkins,Larry Walker,1,1,0.0063844992917708784
Dave Reynolds,Larry Walker,1,1,0.0058978208916055904
David Ammenheuser,Larry Walker,0,0,0.0029467647339684148
David Borges,Larry Walker,0,0,0.0077722450337641899
David Lariviere,Larry Walker,0,0,0.0084981128824638368
David Lennon,Larry Walker,0,0,0.0029467647339684148
David Maril,Larry Walker,0,0,0.0064963491246021084
Dejan Kovacevic,Larry Walker,0,0,0.0053370718523477745
Derrick Goold,Larry Walker,1,1,0.0045691753989740343
Don Burke,Larry Walker,0,0,0.0059489173600623174
Doug Padilla,Larry Walker,0,0,0.0029467647339684148
Drew Olson,Larry Walker,0,0,0.0036057276732984148
Earl Bloom,Larry Walker,0,1,-0.0056229587868122507
Ed Hilt,Larry Walker,0,0,0.0096916407926756435
Evan Grant,Larry Walker,1,1,0.0036722307917943365
Filip Bondy,Larry Walker,0,0,0.0046230154844314241
Gabe Lacques,Larry Walker,1,1,0.0031686299330505921
Garry Brown,Larry Walker,0,0,0.0049992231694057174
Garry D Howard,Larry Walker,0,0,0.0057500542564430084
Gene Myers,Larry Walker,0,0,0.0071475835325685673
George Willis,Larry Walker,0,0,0.0091529699007440648
Gil LeBreton,Larry Walker,0,0,0.0059497340096042765
Gordon Wittenmyer,Larry Walker,0,0,0.0092963731340210392
Greg Cote,Larry Walker,0,0,0.0047908903927001345
Ian OConnor,Larry Walker,0,0,0.0071848910152272037
Jack Curry,Larry Walker,1,1,0.0046411999226031748
Jack Magruder,Larry Walker,1,1,0.0061222934763062557
Jack McCaffery,Larry Walker,0,0,0.0089218738959832688
Jay Dunn,Larry Walker,0,0,0.014585041611590934
Jay Greenberg,Larry Walker,0,0,0.0070694821071439701
